1pctl,10pctl,50pctl,90pct,99pct,stddev,op,op,op,op,op,op,op,op,op,op,op,op,op,op,op
7.08522e-05,7.09483e-05,7.1083e-05,7.12142e-05,7.13888e-05,1.06659e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.06923e-05,7.08742e-05,7.10178e-05,7.11578e-05,7.12594e-05,1.13148e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,yl,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.11118e-05,7.1162e-05,7.13221e-05,7.14697e-05,7.187e-05,1.375e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91188e-05,7.91964e-05,7.93251e-05,7.94462e-05,7.96078e-05,1.04133e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.69553e-05,7.71143e-05,7.72358e-05,7.741e-05,7.76484e-05,1.23322e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.18713e-05,7.19091e-05,7.20557e-05,7.2199e-05,7.23601e-05,1.06503e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93723e-05,7.94657e-05,8.34568e-05,8.6908e-05,8.728e-05,2.95093e-06,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.9226e-05,7.94361e-05,7.98301e-05,8.22912e-05,8.3777e-05,1.10869e-06,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.71893e-05,7.72783e-05,7.74923e-05,8.0555e-05,8.26394e-05,1.49024e-06,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91254e-05,7.92636e-05,7.93909e-05,7.95789e-05,7.96997e-05,1.16174e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.71369e-05,7.71737e-05,7.72739e-05,7.74531e-05,7.79331e-05,1.34991e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.18606e-05,7.19235e-05,7.20705e-05,7.22458e-05,7.25059e-05,1.24869e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.83682e-05,7.84567e-05,7.87107e-05,7.89185e-05,7.90837e-05,1.806e-07,start,PostRecv,yl,StreamWait-after-yl-b4-y,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.75183e-05,7.75658e-05,7.77119e-05,7.79195e-05,7.81502e-05,1.43858e-07,start,PostRecv,yl,StreamWait-after-yl-b4-y,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.73669e-05,7.75037e-05,7.76673e-05,7.78355e-05,7.79653e-05,1.26397e-07,start,PostRecv,yl,StreamWait-after-yl-b4-y,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.74194e-05,7.7472e-05,7.76452e-05,7.78261e-05,7.79839e-05,1.34191e-07,start,PostRecv,yl,StreamWait-after-yl-b4-y,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.87403e-05,7.87879e-05,7.89581e-05,7.90784e-05,7.91685e-05,1.13686e-07,start,PostRecv,yl,StreamWait-after-yl-b4-y,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.871e-05,7.88454e-05,7.89617e-05,7.91439e-05,7.95172e-05,1.37496e-07,start,PostRecv,yl,StreamWait-after-yl-b4-y,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.6631e-05,7.69161e-05,7.7133e-05,7.74047e-05,7.74982e-05,1.98319e-07,start,PostRecv,yl,Scatter,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.59506e-05,7.60615e-05,7.61888e-05,7.6385e-05,7.67171e-05,1.40989e-07,start,PostRecv,yl,Scatter,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.5902e-05,7.59701e-05,7.61078e-05,7.62878e-05,7.64904e-05,1.19943e-07,start,PostRecv,yl,Scatter,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.57881e-05,7.59209e-05,7.60476e-05,7.61938e-05,7.63145e-05,1.11305e-07,start,PostRecv,yl,Scatter,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.72087e-05,7.7401e-05,7.75478e-05,7.77966e-05,7.83575e-05,2.082e-07,start,PostRecv,yl,Scatter,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.72586e-05,7.74928e-05,7.75962e-05,7.78221e-05,7.79652e-05,1.28261e-07,start,PostRecv,yl,Scatter,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.66435e-05,7.69172e-05,7.7197e-05,7.74161e-05,7.751e-05,1.99462e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.59922e-05,7.61078e-05,7.62359e-05,7.63507e-05,7.64849e-05,9.63487e-08,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.59946e-05,7.60766e-05,7.62297e-05,7.63743e-05,7.64846e-05,1.04604e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.58251e-05,7.58954e-05,7.60449e-05,7.62134e-05,7.65506e-05,1.41401e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.73451e-05,7.74859e-05,7.75746e-05,7.77293e-05,7.7924e-05,1.06466e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.741e-05,7.75172e-05,7.76387e-05,7.78109e-05,7.79618e-05,1.13934e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85255e-05,7.85706e-05,7.88356e-05,7.92024e-05,8.16362e-05,7.14058e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.72346e-05,7.74677e-05,7.77091e-05,7.80013e-05,7.88353e-05,2.70435e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.75286e-05,7.76302e-05,7.77778e-05,7.79566e-05,7.80756e-05,1.23402e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.75466e-05,7.76543e-05,7.78779e-05,7.80326e-05,7.81869e-05,1.46679e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.86826e-05,7.87736e-05,7.89802e-05,7.90901e-05,7.9278e-05,1.32281e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.87492e-05,7.89098e-05,7.90538e-05,7.92098e-05,7.93928e-05,1.26571e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85208e-05,7.86953e-05,7.88743e-05,7.90067e-05,7.91817e-05,1.28081e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.74418e-05,7.75618e-05,7.77832e-05,8.92504e-05,8.94625e-05,5.0957e-06,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.75266e-05,7.76394e-05,7.77958e-05,7.80184e-05,7.81869e-05,1.51493e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.74806e-05,7.76087e-05,7.77885e-05,7.80591e-05,7.81962e-05,1.64965e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.87555e-05,7.88502e-05,7.89878e-05,7.91282e-05,7.93191e-05,1.09906e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88354e-05,7.89639e-05,7.90679e-05,7.92421e-05,7.94923e-05,1.22282e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85429e-05,7.86976e-05,7.90736e-05,7.92332e-05,7.93557e-05,1.96062e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.75816e-05,7.76877e-05,7.79564e-05,7.82147e-05,7.83626e-05,1.91869e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.75674e-05,7.76543e-05,7.78575e-05,7.81227e-05,7.82177e-05,1.7524e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.75695e-05,7.76398e-05,7.78718e-05,7.81514e-05,7.8417e-05,1.97092e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88662e-05,7.90052e-05,7.91393e-05,7.93186e-05,7.97071e-05,1.33541e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.66191e-05,7.67042e-05,7.69565e-05,7.74206e-05,7.76292e-05,2.42604e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.58756e-05,7.60322e-05,7.61457e-05,7.63247e-05,7.63688e-05,1.08076e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.53661e-05,7.55451e-05,7.57588e-05,7.60812e-05,7.63964e-05,2.0879e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.60854e-05,7.62028e-05,7.64147e-05,7.66445e-05,7.68548e-05,1.7693e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.61219e-05,7.62556e-05,7.65008e-05,7.6744e-05,7.69165e-05,1.80561e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91753e-05,7.92852e-05,7.94502e-05,7.95675e-05,7.97781e-05,1.17008e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.6784e-05,7.69801e-05,7.71246e-05,7.72989e-05,7.74727e-05,1.35187e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91468e-05,7.94315e-05,7.96004e-05,7.98166e-05,7.99295e-05,1.46001e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.92675e-05,7.93724e-05,7.95098e-05,7.9659e-05,7.9802e-05,1.05922e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.67979e-05,7.70336e-05,7.72028e-05,7.74379e-05,7.7913e-05,1.93009e-07,start,PostRecv,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.38114e-05,7.3971e-05,7.42568e-05,7.44675e-05,7.45661e-05,1.79679e-07,start,PostRecv,Scatter,yl,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.26874e-05,7.28108e-05,7.2964e-05,7.31406e-05,7.31951e-05,1.24986e-07,start,PostRecv,Scatter,yl,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.27368e-05,7.28237e-05,7.29365e-05,7.32223e-05,7.35655e-05,1.58637e-07,start,PostRecv,Scatter,yl,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.25175e-05,7.27733e-05,7.29052e-05,7.30281e-05,7.33077e-05,1.22295e-07,start,PostRecv,Scatter,yl,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.4364e-05,7.44745e-05,7.45887e-05,7.47244e-05,7.50225e-05,1.08644e-07,start,PostRecv,Scatter,yl,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.45012e-05,7.45543e-05,7.46777e-05,7.48168e-05,7.49165e-05,9.75572e-08,start,PostRecv,Scatter,yl,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.36552e-05,7.39011e-05,7.4092e-05,7.42667e-05,7.46796e-05,1.77858e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.27137e-05,7.2796e-05,7.29179e-05,7.31146e-05,7.32531e-05,1.19737e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.25966e-05,7.26558e-05,7.28671e-05,7.30446e-05,7.32041e-05,1.43516e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.26078e-05,7.26924e-05,7.28466e-05,7.29887e-05,7.31694e-05,1.15346e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.43325e-05,7.44227e-05,7.45778e-05,7.47213e-05,7.49983e-05,1.1742e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.44471e-05,7.45872e-05,7.46482e-05,7.48487e-05,7.50106e-05,1.06971e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.39314e-05,7.40849e-05,7.43063e-05,7.45794e-05,7.46327e-05,1.71213e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.26954e-05,7.28127e-05,7.2947e-05,7.31062e-05,7.32665e-05,1.15971e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.27754e-05,7.28401e-05,7.30066e-05,7.3172e-05,7.34183e-05,1.21463e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.28126e-05,7.28993e-05,7.30255e-05,7.31805e-05,7.32491e-05,1.05105e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.45449e-05,7.45796e-05,7.47257e-05,7.48681e-05,7.49825e-05,1.05894e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.45954e-05,7.46826e-05,7.48177e-05,7.4934e-05,7.49619e-05,8.97917e-08,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.40929e-05,7.43311e-05,7.45079e-05,7.46667e-05,7.4822e-05,1.49529e-07,start,PostRecv,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
